danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name,hot?
0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,believer,imagine dragons,not_hot
0.685,0.725,7,-4.343,1,0.0862,0.448,0.0,0.194,0.575,137.946,audio_features,1OPVFxzEgHEdfvCTiB7nh2,spotify:track:1OPVFxzEgHEdfvCTiB7nh2,https://api.spotify.com/v1/tracks/1OPVFxzEgHEdfvCTiB7nh2,https://api.spotify.com/v1/audio-analysis/1OPVFxzEgHEdfvCTiB7nh2,331413,4,diabla - official remix,"farruko, lary over, bad bunny",not_hot
0.797,0.567,2,-7.503,1,0.0651,0.0692,0.0,0.0705,0.843,108.024,audio_features,5fKBwqSTuCbnJlCOpeRa3o,spotify:track:5fKBwqSTuCbnJlCOpeRa3o,https://api.spotify.com/v1/tracks/5fKBwqSTuCbnJlCOpeRa3o,https://api.spotify.com/v1/audio-analysis/5fKBwqSTuCbnJlCOpeRa3o,188889,4,sexual,"neiked, dyo",not_hot
0.675,0.92,0,-7.153,0,0.0539,0.0126,0.117,0.329,0.842,132.001,audio_features,0csz09qS2n8Jo7LogHKu7j,spotify:track:0csz09qS2n8Jo7LogHKu7j,https://api.spotify.com/v1/tracks/0csz09qS2n8Jo7LogHKu7j,https://api.spotify.com/v1/audio-analysis/0csz09qS2n8Jo7LogHKu7j,329280,4,tondo,"disclosure, eko roosevelt",not_hot
0.275,0.376,2,-5.798,1,0.029,0.35,6.16e-06,0.114,0.325,137.545,audio_features,7MAzRpjDMz2lXud79eIBpD,spotify:track:7MAzRpjDMz2lXud79eIBpD,https://api.spotify.com/v1/tracks/7MAzRpjDMz2lXud79eIBpD,https://api.spotify.com/v1/audio-analysis/7MAzRpjDMz2lXud79eIBpD,267173,4,קצת אהבה לא תזיק,alon eder,not_hot
0.536,0.858,6,-4.616,1,0.0634,0.0999,0.000181,0.908,0.274,129.929,audio_features,3xz5n1xyi3DOMIb8vodsZm,spotify:track:3xz5n1xyi3DOMIb8vodsZm,https://api.spotify.com/v1/tracks/3xz5n1xyi3DOMIb8vodsZm,https://api.spotify.com/v1/audio-analysis/3xz5n1xyi3DOMIb8vodsZm,384100,4,sunflower,rex orange county,not_hot
0.584,0.29,9,-16.362,0,0.043,0.965,0.921,0.124,0.156,95.441,audio_features,2Tx1rtzg6UBz9htKnBNmKL,spotify:track:2Tx1rtzg6UBz9htKnBNmKL,https://api.spotify.com/v1/tracks/2Tx1rtzg6UBz9htKnBNmKL,https://api.spotify.com/v1/audio-analysis/2Tx1rtzg6UBz9htKnBNmKL,193053,4,watermelon sugar,harry styles,not_hot
0.569,0.917,10,-4.538,1,0.0575,0.00458,0.0,0.221,0.582,133.965,audio_features,5EfvD1jdbDYQ6OEuQGkweb,spotify:track:5EfvD1jdbDYQ6OEuQGkweb,https://api.spotify.com/v1/tracks/5EfvD1jdbDYQ6OEuQGkweb,https://api.spotify.com/v1/audio-analysis/5EfvD1jdbDYQ6OEuQGkweb,194696,4,change,one ok rock,not_hot
0.429,0.0474,9,-21.052,1,0.0647,0.978,0.957,0.107,0.104,91.451,audio_features,0GYdA0QT7dSxBsJK9LvqLi,spotify:track:0GYdA0QT7dSxBsJK9LvqLi,https://api.spotify.com/v1/tracks/0GYdA0QT7dSxBsJK9LvqLi,https://api.spotify.com/v1/audio-analysis/0GYdA0QT7dSxBsJK9LvqLi,156042,4,'0832,oma hans,not_hot
0.715,0.611,4,-5.094,0,0.0519,0.176,0.0,0.0949,0.776,79.971,audio_features,655JkvIwu2rDCaD1hPf04g,spotify:track:655JkvIwu2rDCaD1hPf04g,https://api.spotify.com/v1/tracks/655JkvIwu2rDCaD1hPf04g,https://api.spotify.com/v1/audio-analysis/655JkvIwu2rDCaD1hPf04g,195333,4,pareja del año,"sebastian yatra, myke towers",not_hot
0.739,0.694,0,-5.217,0,0.0406,0.15,4.38e-05,0.125,0.446,94.99,audio_features,3obnp1i01eTrrU816HOfxx,spotify:track:3obnp1i01eTrrU816HOfxx,https://api.spotify.com/v1/tracks/3obnp1i01eTrrU816HOfxx,https://api.spotify.com/v1/audio-analysis/3obnp1i01eTrrU816HOfxx,158120,4,roxanne,arizona zervas,not_hot
0.864,0.869,7,-2.963,1,0.139,0.146,0.0,0.063,0.853,99.988,audio_features,1GBLO0NFODuL31A5fgw0uR,spotify:track:1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/tracks/1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/audio-analysis/1GBLO0NFODuL31A5fgw0uR,219933,4,no se me quita (feat. ricky martin),maluma,not_hot
0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,audio_features,7x4ASXYEKfQBCewcZhK776,spotify:track:7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/tracks/7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/audio-analysis/7x4ASXYEKfQBCewcZhK776,189653,4,"ay, dios mío!",karol g,not_hot
0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,5eqK0tbzUPo2SoeZsov04s,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,220307,4,bank account,21 savage,not_hot
0.682,0.308,7,-14.923,1,0.123,0.0942,0.00102,0.178,0.33,76.477,audio_features,4IfVCNmCW293ps6zJUib9z,spotify:track:4IfVCNmCW293ps6zJUib9z,https://api.spotify.com/v1/tracks/4IfVCNmCW293ps6zJUib9z,https://api.spotify.com/v1/audio-analysis/4IfVCNmCW293ps6zJUib9z,268706,3,streets x put your head on my shoulder,lordoftunes,not_hot
0.405,0.752,7,-5.452,1,0.0394,0.138,0.0,0.173,0.433,130.228,audio_features,4dBQWyoZmmgvFBlALGlqZi,spotify:track:4dBQWyoZmmgvFBlALGlqZi,https://api.spotify.com/v1/tracks/4dBQWyoZmmgvFBlALGlqZi,https://api.spotify.com/v1/audio-analysis/4dBQWyoZmmgvFBlALGlqZi,223684,4,merry xmas everybody,slade,not_hot
0.749,0.76,5,-7.596,0,0.283,0.342,0.00073,0.444,0.764,171.932,audio_features,1W1i1xCc00UlW6hkOdHlP9,spotify:track:1W1i1xCc00UlW6hkOdHlP9,https://api.spotify.com/v1/tracks/1W1i1xCc00UlW6hkOdHlP9,https://api.spotify.com/v1/audio-analysis/1W1i1xCc00UlW6hkOdHlP9,229240,4,que raro,"feid, j balvin",not_hot
0.67,0.275,0,-12.755,1,0.0385,0.671,0.0,0.199,0.806,152.649,audio_features,47otoIkhx3fkdivEXL5OB6,spotify:track:47otoIkhx3fkdivEXL5OB6,https://api.spotify.com/v1/tracks/47otoIkhx3fkdivEXL5OB6,https://api.spotify.com/v1/audio-analysis/47otoIkhx3fkdivEXL5OB6,130027,4,rudolph the red-nosed reindeer,burl ives,not_hot
0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,audio_features,4jL6WWKFDqCOPo2hC3VhSS,spotify:track:4jL6WWKFDqCOPo2hC3VhSS,https://api.spotify.com/v1/tracks/4jL6WWKFDqCOPo2hC3VhSS,https://api.spotify.com/v1/audio-analysis/4jL6WWKFDqCOPo2hC3VhSS,240439,4,water under the bridge,adele,not_hot
0.716,0.549,0,-5.086,0,0.0304,0.507,1.56e-06,0.164,0.556,100.01,audio_features,0ZP4bO2ywAv44HiEzzHaq5,spotify:track:0ZP4bO2ywAv44HiEzzHaq5,https://api.spotify.com/v1/tracks/0ZP4bO2ywAv44HiEzzHaq5,https://api.spotify.com/v1/audio-analysis/0ZP4bO2ywAv44HiEzzHaq5,218400,4,ngày mai em đi,"lê hiếu, soobin hoang son, touliver",not_hot
0.917,0.612,5,-2.183,0,0.0854,0.238,2.28e-05,0.0585,0.679,89.961,audio_features,3n2P3ipLt5mPFVaM0fJHNR,spotify:track:3n2P3ipLt5mPFVaM0fJHNR,https://api.spotify.com/v1/tracks/3n2P3ipLt5mPFVaM0fJHNR,https://api.spotify.com/v1/audio-analysis/3n2P3ipLt5mPFVaM0fJHNR,193320,4,wrap me in plastic - marcus layton radio edit,chromance,not_hot
0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,audio_features,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4,never really over,katy perry,not_hot
0.31,0.54,9,-9.629,1,0.346,0.163,0.000129,0.0713,0.148,180.994,audio_features,1ehPJRt49h6N0LoryqKZXq,spotify:track:1ehPJRt49h6N0LoryqKZXq,https://api.spotify.com/v1/tracks/1ehPJRt49h6N0LoryqKZXq,https://api.spotify.com/v1/audio-analysis/1ehPJRt49h6N0LoryqKZXq,175507,4,"how far i'll go - from ""moana""",alessia cara,not_hot
0.629,0.598,0,-6.654,1,0.0304,0.454,2.82e-05,0.204,0.442,103.979,audio_features,1wl5vs3SCMPpHTIR8IW8nJ,spotify:track:1wl5vs3SCMPpHTIR8IW8nJ,https://api.spotify.com/v1/tracks/1wl5vs3SCMPpHTIR8IW8nJ,https://api.spotify.com/v1/audio-analysis/1wl5vs3SCMPpHTIR8IW8nJ,241125,4,แอบดี (how to live without you),stamp,not_hot
0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,audio_features,4OENnoidV0h8gJV6bhrw7r,spotify:track:4OENnoidV0h8gJV6bhrw7r,https://api.spotify.com/v1/tracks/4OENnoidV0h8gJV6bhrw7r,https://api.spotify.com/v1/audio-analysis/4OENnoidV0h8gJV6bhrw7r,248937,4,only you freestyle,"headie one, drake",not_hot
0.396,0.169,9,-19.164,0,0.0382,0.952,0.94,0.137,0.126,177.236,audio_features,5p5CfayA88AVKc76DcwK5e,spotify:track:5p5CfayA88AVKc76DcwK5e,https://api.spotify.com/v1/tracks/5p5CfayA88AVKc76DcwK5e,https://api.spotify.com/v1/audio-analysis/5p5CfayA88AVKc76DcwK5e,203480,3,easy to love you,culan,not_hot
0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,audio_features,1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4,ransom,lil tecca,not_hot
0.748,0.658,7,-4.656,0,0.0526,0.196,0.00642,0.109,0.448,143.954,audio_features,3doVAxeH3SgWtlRMqR4eLi,spotify:track:3doVAxeH3SgWtlRMqR4eLi,https://api.spotify.com/v1/tracks/3doVAxeH3SgWtlRMqR4eLi,https://api.spotify.com/v1/audio-analysis/3doVAxeH3SgWtlRMqR4eLi,199627,4,no drama (feat. offset),tinashe,not_hot
0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,audio_features,29csiYMOfBmLmGwxmISrMy,spotify:track:29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/tracks/29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/audio-analysis/29csiYMOfBmLmGwxmISrMy,265307,4,hasta que la muerte los separe,ricardo arjona,not_hot
0.813,0.59,4,-6.542,0,0.345,0.346,0.0,0.0335,0.716,91.985,audio_features,38lQ7lYhN3eSWepnZHaiBF,spotify:track:38lQ7lYhN3eSWepnZHaiBF,https://api.spotify.com/v1/tracks/38lQ7lYhN3eSWepnZHaiBF,https://api.spotify.com/v1/audio-analysis/38lQ7lYhN3eSWepnZHaiBF,235955,4,rolex,"capital bra, summer cem, kc rebell",not_hot
0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4,drip too hard (lil baby & gunna),lil baby,not_hot
0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,audio_features,0P6AWOA4LG1XOctzaVu5tt,spotify:track:0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,171806,4,the weekend - funk wav remix,"sza, calvin harris",not_hot
0.722,0.84,0,-3.633,1,0.0418,0.0564,0.0,0.618,0.841,92.005,audio_features,7dx0Funwrd0LRvquDFQ8fv,spotify:track:7dx0Funwrd0LRvquDFQ8fv,https://api.spotify.com/v1/tracks/7dx0Funwrd0LRvquDFQ8fv,https://api.spotify.com/v1/audio-analysis/7dx0Funwrd0LRvquDFQ8fv,197087,4,lumbra,"cali y el dandee, shaggy",not_hot
0.849,0.632,4,-7.206,0,0.323,0.644,0.0,0.0947,0.639,101.56,audio_features,2iVVmYXEX92pAJdwT53hX6,spotify:track:2iVVmYXEX92pAJdwT53hX6,https://api.spotify.com/v1/tracks/2iVVmYXEX92pAJdwT53hX6,https://api.spotify.com/v1/audio-analysis/2iVVmYXEX92pAJdwT53hX6,143500,4,patlamaya devam,isyan tetick,not_hot
0.646,0.865,6,-4.215,1,0.0983,0.269,4.16e-06,0.11,0.762,191.954,audio_features,4l3xGFwoTinvYxsePytOOf,spotify:track:4l3xGFwoTinvYxsePytOOf,https://api.spotify.com/v1/tracks/4l3xGFwoTinvYxsePytOOf,https://api.spotify.com/v1/audio-analysis/4l3xGFwoTinvYxsePytOOf,217093,4,báilame - remix,"nacho, yandel, bad bunny, mambo kingz, dj luian",not_hot
0.672,0.661,3,-8.836,1,0.03,0.563,0.000152,0.222,0.97,141.883,audio_features,2rZIyoaIZBaWtr1954sxyO,spotify:track:2rZIyoaIZBaWtr1954sxyO,https://api.spotify.com/v1/tracks/2rZIyoaIZBaWtr1954sxyO,https://api.spotify.com/v1/audio-analysis/2rZIyoaIZBaWtr1954sxyO,195147,4,suasana di hari raya,anuar & ellina,not_hot
0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,levitating (feat. dababy),dua lipa,not_hot
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813,4,slide (feat. frank ocean & migos),calvin harris,not_hot
0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,audio_features,5zMR44ZH4KVZj4FlhTj3SE,spotify:track:5zMR44ZH4KVZj4FlhTj3SE,https://api.spotify.com/v1/tracks/5zMR44ZH4KVZj4FlhTj3SE,https://api.spotify.com/v1/audio-analysis/5zMR44ZH4KVZj4FlhTj3SE,326813,4,magbalik,callalily,not_hot
0.863,0.527,10,-6.261,1,0.216,0.377,3.7e-06,0.0946,0.599,90.99,audio_features,3wrBFPDRyIGyGXxGSc970M,spotify:track:3wrBFPDRyIGyGXxGSc970M,https://api.spotify.com/v1/tracks/3wrBFPDRyIGyGXxGSc970M,https://api.spotify.com/v1/audio-analysis/3wrBFPDRyIGyGXxGSc970M,262200,4,desnudarte,"brytiago, jay wheeler",not_hot
0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120,4,let you down,nf,not_hot
0.692,0.49,11,-6.077,1,0.0464,0.47,0.0,0.109,0.255,155.834,audio_features,3wGRfBDRNQb0nFDFrUPvq6,spotify:track:3wGRfBDRNQb0nFDFrUPvq6,https://api.spotify.com/v1/tracks/3wGRfBDRNQb0nFDFrUPvq6,https://api.spotify.com/v1/audio-analysis/3wGRfBDRNQb0nFDFrUPvq6,225213,4,vuelve,"sebastian yatra, beret",not_hot
0.852,0.795,7,-4.142,1,0.0862,0.154,0.0,0.192,0.931,97.029,audio_features,6a2dQM7ocTJoTVCXekPOHG,spotify:track:6a2dQM7ocTJoTVCXekPOHG,https://api.spotify.com/v1/tracks/6a2dQM7ocTJoTVCXekPOHG,https://api.spotify.com/v1/audio-analysis/6a2dQM7ocTJoTVCXekPOHG,186299,4,monet,"alligatoah, sido",not_hot
0.56,0.869,0,-2.391,1,0.237,0.114,2.88e-06,0.143,0.866,190.036,audio_features,7A6d1s5kEY08IXBWwbqWJ1,spotify:track:7A6d1s5kEY08IXBWwbqWJ1,https://api.spotify.com/v1/tracks/7A6d1s5kEY08IXBWwbqWJ1,https://api.spotify.com/v1/audio-analysis/7A6d1s5kEY08IXBWwbqWJ1,202199,4,my story,loren gray,not_hot
0.772,0.732,9,-3.713,0,0.213,0.307,5.14e-06,0.106,0.295,100.048,audio_features,2XXMDz7SPZ4mSFN1PXfHUy,spotify:track:2XXMDz7SPZ4mSFN1PXfHUy,https://api.spotify.com/v1/tracks/2XXMDz7SPZ4mSFN1PXfHUy,https://api.spotify.com/v1/audio-analysis/2XXMDz7SPZ4mSFN1PXfHUy,254383,4,cuando te besé,"becky g, paulo londra",not_hot
0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-06,0.138,0.622,165.951,audio_features,7q3NthaBqFI6s0WnAlnIvq,spotify:track:7q3NthaBqFI6s0WnAlnIvq,https://api.spotify.com/v1/tracks/7q3NthaBqFI6s0WnAlnIvq,https://api.spotify.com/v1/audio-analysis/7q3NthaBqFI6s0WnAlnIvq,225542,4,velitas,"darell, brytiago",not_hot
0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4,your love (9pm),"atb, topic, a7s",not_hot
0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4,freaky friday (feat. chris brown),lil dicky,not_hot
0.782,0.634,2,-9.032,1,0.223,0.0806,0.000421,0.187,0.635,102.041,audio_features,4JRiumJUzCL9SwuRyf1SdT,spotify:track:4JRiumJUzCL9SwuRyf1SdT,https://api.spotify.com/v1/tracks/4JRiumJUzCL9SwuRyf1SdT,https://api.spotify.com/v1/audio-analysis/4JRiumJUzCL9SwuRyf1SdT,124706,4,vado al mc,alekos,not_hot
0.716,0.624,6,-5.398,0,0.0739,0.238,0.0,0.128,0.783,90.983,audio_features,7BEPdOI0neT6p7PnLViqmH,spotify:track:7BEPdOI0neT6p7PnLViqmH,https://api.spotify.com/v1/tracks/7BEPdOI0neT6p7PnLViqmH,https://api.spotify.com/v1/audio-analysis/7BEPdOI0neT6p7PnLViqmH,157081,4,bajo la mesa,"morat, sebastian yatra",not_hot
0.689,0.808,0,-3.28,1,0.0572,0.0721,0.0,0.241,0.674,91.012,audio_features,0mnAmQX1pciMncT2qFCNmK,spotify:track:0mnAmQX1pciMncT2qFCNmK,https://api.spotify.com/v1/tracks/0mnAmQX1pciMncT2qFCNmK,https://api.spotify.com/v1/audio-analysis/0mnAmQX1pciMncT2qFCNmK,207680,4,subeme la radio (feat. descemer bueno & zion & lennox),enrique iglesias,not_hot
0.541,0.8,6,-3.687,1,0.0382,0.0442,0.0,0.398,0.56,129.939,audio_features,43MGiVpukiSOnm7RdltAtZ,spotify:track:43MGiVpukiSOnm7RdltAtZ,https://api.spotify.com/v1/tracks/43MGiVpukiSOnm7RdltAtZ,https://api.spotify.com/v1/audio-analysis/43MGiVpukiSOnm7RdltAtZ,299164,4,yesterday,official hige dandism,not_hot
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4,free fallin',tom petty,not_hot
0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,audio_features,343YBumqHu19cGoGARUTsd,spotify:track:343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,210937,4,fake love,drake,not_hot
0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,audio_features,3AEZUABDXNtecAOSC1qTfo,spotify:track:3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/tracks/3AEZUABDXNtecAOSC1qTfo,https://api.spotify.com/v1/audio-analysis/3AEZUABDXNtecAOSC1qTfo,222560,4,reggaetón lento (bailemos),cnco,not_hot
0.422,0.366,7,-7.181,1,0.0333,0.728,0.0,0.112,0.224,80.197,audio_features,4vBoopG4WzohMju1GUmwoi,spotify:track:4vBoopG4WzohMju1GUmwoi,https://api.spotify.com/v1/tracks/4vBoopG4WzohMju1GUmwoi,https://api.spotify.com/v1/audio-analysis/4vBoopG4WzohMju1GUmwoi,299347,4,失落沙洲,lala hsu,not_hot
0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,audio_features,2ktxr00GpTtbMNeBjNeY8D,spotify:track:2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/tracks/2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/audio-analysis/2ktxr00GpTtbMNeBjNeY8D,158532,4,who needs love,trippie redd,not_hot
0.708,0.815,5,-4.164,0,0.0692,0.166,0.0,0.523,0.855,174.024,audio_features,5Jq958VQwRyQFujau4TMKD,spotify:track:5Jq958VQwRyQFujau4TMKD,https://api.spotify.com/v1/tracks/5Jq958VQwRyQFujau4TMKD,https://api.spotify.com/v1/audio-analysis/5Jq958VQwRyQFujau4TMKD,204828,4,no drama,"becky g, ozuna",not_hot
0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230,4,plug walk,rich the kid,not_hot
0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,audio_features,60iSKGrGazRzICtMjADNSM,spotify:track:60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,205687,4,hold me while you wait,lewis capaldi,not_hot
0.829,0.598,2,-5.662,1,0.248,0.0691,0.0,0.0847,0.158,130.15,audio_features,2w0TmCC0w8SASWpfvdXnxi,spotify:track:2w0TmCC0w8SASWpfvdXnxi,https://api.spotify.com/v1/tracks/2w0TmCC0w8SASWpfvdXnxi,https://api.spotify.com/v1/audio-analysis/2w0TmCC0w8SASWpfvdXnxi,166560,4,a.s.s.n.,ak ausserkontrolle,not_hot
0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,audio_features,0DcrhZ12WcCqruCs8ibXSf,spotify:track:0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/tracks/0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/audio-analysis/0DcrhZ12WcCqruCs8ibXSf,164733,4,i can see clearly now - edit,johnny nash,not_hot
0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4,bad at love,halsey,not_hot
0.773,0.761,7,-5.71,1,0.295,0.0352,0.0,0.303,0.632,150.065,audio_features,7zfmu6GIyvkfDzp3X1Gj3R,spotify:track:7zfmu6GIyvkfDzp3X1Gj3R,https://api.spotify.com/v1/tracks/7zfmu6GIyvkfDzp3X1Gj3R,https://api.spotify.com/v1/audio-analysis/7zfmu6GIyvkfDzp3X1Gj3R,246400,4,papparapa',"nerone, gemitaiz, salmo",not_hot
0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,audio_features,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,221904,4,there for you,"martin garrix, troye sivan",not_hot
0.594,0.336,0,-14.1,0,0.0312,0.913,0.94,0.114,0.149,139.959,audio_features,6X8rafA2jNs00EYtlao12t,spotify:track:6X8rafA2jNs00EYtlao12t,https://api.spotify.com/v1/tracks/6X8rafA2jNs00EYtlao12t,https://api.spotify.com/v1/audio-analysis/6X8rafA2jNs00EYtlao12t,222654,4,defence,"park sung il, fraktal",not_hot
0.0814,0.611,10,-25.657,0,0.07,0.00134,0.00157,0.455,0.0221,85.317,audio_features,3yIzotqlArHD8rDU4uGLZl,spotify:track:3yIzotqlArHD8rDU4uGLZl,https://api.spotify.com/v1/tracks/3yIzotqlArHD8rDU4uGLZl,https://api.spotify.com/v1/audio-analysis/3yIzotqlArHD8rDU4uGLZl,160125,4,bellar,stormy,not_hot
0.643,0.539,0,-10.142,1,0.0386,0.123,0.000155,0.0542,0.758,94.092,audio_features,2ExpCKBxiHbgzepERl1t4D,spotify:track:2ExpCKBxiHbgzepERl1t4D,https://api.spotify.com/v1/tracks/2ExpCKBxiHbgzepERl1t4D,https://api.spotify.com/v1/audio-analysis/2ExpCKBxiHbgzepERl1t4D,228853,4,cuando pase el temblor - remasterizado 2007,soda stereo,not_hot
